product_id,sku,name,collection,category,sub-category,seat_type,dimensions,short_description,is_active,available_online,quote_only,materials,sub-materials,finish_pool_assigned,finish_options,fabric_pool_assigned,fabric_options
4935.0,MA-DT03,Modern Aluminum 03 Dining Table Base,Modern Aluminum,Tables,Table Bases,,"H 28"" × W 25"" × D 25""","Sleek, minimal, and designed for contemporary outdoor living, our Modern Aluminum table bases provide a clean foundation for any table top. Crafted from durable, powder-coated aluminum, they are lightweight yet built to withstand the elements—resistant to rust, corrosion, and fading. Their streamlined design pairs effortlessly with porcelain, Dekton, or micro mesh tops and complements our Arc, Aris, Avana, and Studio collections, making them a versatile choice for both residential and commercial settings. Combining modern style with long-lasting performance, these bases are as practical as they are elegant. This base fits the following tops: - 36"" Square (Porcelain) - 42"" Round (Porcelain and Micro Mesh) - 42"" Square (Porcelain and Micro Mesh) - 54"" Round (Porcelain, Dekton, and Micro Mesh)",True,True,True,Aluminum,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
4937.0,MA-DT07,Modern Aluminum 07 Dining Table Base,Modern Aluminum,Tables,Table Bases,,"H 28"" × W 53.5"" × D 26.5""","Sleek, minimal, and designed for contemporary outdoor living, our Modern Aluminum table bases provide a clean foundation for any table top. Crafted from durable, powder-coated aluminum, they are lightweight yet built to withstand the elements—resistant to rust, corrosion, and fading. Their streamlined design pairs effortlessly with porcelain, Dekton, or micro mesh tops and complements our Arc, Aris, Avana, and Studio collections, making them a versatile choice for both residential and commercial settings. Combining modern style with long-lasting performance, these bases are as practical as they are elegant. This base fits the following tops: - 42x72"" (Porcelain) - 42x84"" (Porcelain, Dekton, Micro Mesh)",True,True,True,Aluminum,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
2176.0,MA-ST01,Table Bases Modern Aluminum 01 Side Table Base,Modern Aluminum,Tables,Table Bases,,"H 20"" × W 15"" × D 15""","Sleek, minimal, and designed for contemporary outdoor living, our Modern Aluminum table bases provide a clean foundation for any table top. Crafted from durable, powder-coated aluminum, they are lightweight yet built to withstand the elements--resistant to rust, corrosion, and fading. Their streamlined design pairs effortlessly with porcelain, Dekton, or micro mesh tops and complements our Arc, Aris, Avana, and Studio collections, making them a versatile choice for both residential and commercial settings. Combining modern style with long-lasting performance, these bases are as practical as they are elegant. This base fits the following tops: - 24"" Round (Porcelain, Dekton, or Mesh) - 24"" Square (Porcelain or Dekton) - 30"" Round (Porcelain or Mesh)",True,True,True,Aluminum,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
2172.0,MA-BT05,Table Bases Modern Aluminum 05 Bar Table Base,Modern Aluminum,Tables,Table Bases,,,"Sleek, minimal, and designed for contemporary outdoor living, our Modern Aluminum table bases provide a clean foundation for any table top. Crafted from durable, powder-coated aluminum, they are lightweight yet built to withstand the elements--resistant to rust, corrosion, and fading. Their streamlined design pairs effortlessly with porcelain, Dekton, or micro mesh tops and complements our Arc, Aris, Avana, and Studio collections, making them a versatile choice for both residential and commercial settings. Combining modern style with long-lasting performance, these bases are as practical as they are elegant. This base fits the following tops: - 28x50"" (Porcelain, Micro Mesh) - 31x56"" (Dekton) - 36x58"" (porcelain, Micro Mesh)",True,True,True,Aluminum,,,"Atlantic City, Blackwood, Buckskin, Cabaletta, Canyon Taupe, Carbon Black, Cavatina, Cielo, Copper Creek, Dekton Soke, Dekton Trillium, Espresso, Graphite, Micro Mesh, Myrtle Beach, Palazzo Black, Palazzo White, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Silver Oak, Summit Grey, Trullo, Urban Pulse, Urban Shift, Velvet White, Venice Beach",,
2173.0,MA-CT05,Table Bases Modern Aluminum 05 Counter Table Base,Modern Aluminum,Tables,Table Bases,,,"Sleek, minimal, and designed for contemporary outdoor living, our Modern Aluminum table bases provide a clean foundation for any table top. Crafted from durable, powder-coated aluminum, they are lightweight yet built to withstand the elements--resistant to rust, corrosion, and fading. Their streamlined design pairs effortlessly with porcelain, Dekton, or micro mesh tops and complements our Arc, Aris, Avana, and Studio collections, making them a versatile choice for both residential and commercial settings. Combining modern style with long-lasting performance, these bases are as practical as they are elegant. This base fits the following tops: - 28x50"" (Porcelain, Micro Mesh) - 31x56"" (Dekton) - 36x58"" (porcelain, Micro Mesh)",True,True,True,Aluminum,,,"Atlantic City, Blackwood, Buckskin, Cabaletta, Canyon Taupe, Carbon Black, Cavatina, Cielo, Copper Creek, Dekton Soke, Dekton Trillium, Espresso, Graphite, Micro Mesh, Myrtle Beach, Palazzo Black, Palazzo White, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Silver Oak, Summit Grey, Trullo, Urban Pulse, Urban Shift, Velvet White, Venice Beach",,
2177.0,MA-OT05,Table Bases Modern Aluminum 05 Occasional Table Base,Modern Aluminum,Tables,Table Bases,,"H 18"" × W 43"" × D 20""","Sleek, minimal, and designed for contemporary outdoor living, our Modern Aluminum table bases provide a clean foundation for any table top. Crafted from durable, powder-coated aluminum, they are lightweight yet built to withstand the elements--resistant to rust, corrosion, and fading. Their streamlined design pairs effortlessly with porcelain, Dekton, or micro mesh tops and complements our Arc, Aris, Avana, and Studio collections, making them a versatile choice for both residential and commercial settings. Combining modern style with long-lasting performance, these bases are as practical as they are elegant. This base fits the following tops: - 28x50"" (Porcelain, Micro Mesh) - 31x56"" (Dekton) - 36x58"" (porcelain, Micro Mesh)",True,True,True,Aluminum,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
2174.0,MA-DT10,Table Bases Modern Aluminum 10 Dining Table Base,Modern Aluminum,Tables,Table Bases,,"H 28"" × W 67"" × D 32""",Table Bases collection · Modern Aluminum 10 Dining Table Base by O.W. Lee,True,True,True,Aluminum,,,"Atlantic City, Blackwood, Buckskin, Cabaletta, Canyon Taupe, Carbon Black, Cavatina, Cielo, Copper Creek, Espresso, Graphite, Myrtle Beach, Palazzo Black, Palazzo White, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Silver Oak, Summit Grey, Trullo, Urban Pulse, Urban Shift, Velvet White, Venice Beach",,
2039.0,404-A,Monterra Dining Arm Chair,Monterra,Dining,Dining Chair,,"H 39.25"" × W 29.75"" × D 26.75""","The O.W. Lee Monterra Dining Arm Chair reflects the collection’s blend of Southwestern warmth and Mediterranean influence through handcrafted detail and rich texture. Its decorative wrought iron frame and supportive design create a timeless outdoor dining chair that brings Old World character to inviting outdoor dining spaces. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, including 16 sling fabrics, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2040.0,404-SR,Monterra Dining Swivel Rocker Arm Chair,Monterra,Dining,Dining Chair,,"H 40.25"" × W 29.75"" × D 24.75""","The O.W. Lee Monterra Swivel Rocker Dining Arm Chair combines classic craftsmanship with relaxed functionality inspired by traditional outdoor gathering spaces. Featuring a handcrafted wrought iron frame with smooth swivel and gentle rocking motion, this outdoor swivel dining chair offers comfort and rustic elegance at the table. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, including 16 sling fabrics, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2042.0,404-SBS,Monterra Swivel Bar Stool With Arms,Monterra,Dining,Bar & Counter Stools,,"H 52.5"" × W 30"" × D 26""","The O.W. Lee Monterra Swivel Bar Stool embodies Monterra’s Old World craftsmanship and textural richness. Its handcrafted wrought iron frame and smooth swivel function create a bar-height outdoor stool that blends rustic charm with lasting durability for outdoor entertaining areas. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, including 16 sling fabrics, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
2041.0,404-SCS,Monterra Swivel Counter Stool With Arms,Monterra,Dining,Bar & Counter Stools,,"H 48"" × W 30"" × D 26.5""","The O.W. Lee Monterra Swivel Counter Stool captures the collection’s earthy tones and artisanal appeal in an elevated seating design. Crafted from durable wrought iron with a smooth swivel motion, this outdoor counter-height stool provides comfortable, versatile seating with timeless Southwestern and Mediterranean character. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, including 16 sling fabrics, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
5245.0,PA-DT07,Table Bases Parsons 07 Table Base,Parsons,Tables,Table Bases,,,"The Parsons table base delivers a bold yet understated presence, defined by clean lines and a simple modern aesthetic. Crafted from high-quality durable aluminum and paired with a substantial Dekton® top, this large-scale table is ideal for entertaining and gathering outdoors. Its impressive weight and solid construction provide exceptional stability and long-lasting performance, ensuring it’s built to endure season after season while serving as a timeless centerpiece for any outdoor dining space. This base fits the following top: - 42x84"" (Dekton only)",True,True,True,Aluminum,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
5488.0,QD-3375CTU,"Quadra 33x75"" Counter Table with Umbrella Hole",Quadra,Tables,Dining Tables,,,,True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
5487.0,QD-3375DTU,"Quadra 33x75"" Dining Table with Umbrella Hole",Quadra,Tables,Dining Tables,,,,True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
4913.0,QD-3375CT,Quadra Counter Table,Quadra,Tables,Dining Tables,,"H 37.5"" × W 75"" × D 33""","Clean-lined and architecturally modern, the Quadra Iron Tables bring refined structure to outdoor spaces. Defined by their squared iron frame and crisp geometry, Quadra tables offer a contemporary look that feels substantial yet uncluttered. Crafted from durable iron and built to withstand the elements, these tables deliver lasting strength and stability for everyday outdoor living. Available in a wide range of sizes--including side tables, occasional tables, counter height, console, and dining--Quadra tables provide versatile solutions for everything from intimate seating areas to large entertaining spaces. Their simple, modern profile pairs seamlessly with a variety of collections, making Quadra a timeless foundation for both residential and commercial environments.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
5489.0,QD-2157CT,Quadra Counter Table,Quadra,Tables,Dining Tables,,,,True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
4899.0,QD-2157DT,Quadra Dining Table,Quadra,Tables,Dining Tables,,"H 29"" × W 56.5"" × D 20.5""","Clean-lined and architecturally modern, the Quadra Iron Tables bring refined structure to outdoor spaces. Defined by their squared iron frame and crisp geometry, Quadra tables offer a contemporary look that feels substantial yet uncluttered. Crafted from durable iron and built to withstand the elements, these tables deliver lasting strength and stability for everyday outdoor living. Available in a wide range of sizes--including side tables, occasional tables, counter height, console, and dining--Quadra tables provide versatile solutions for everything from intimate seating areas to large entertaining spaces. Their simple, modern profile pairs seamlessly with a variety of collections, making Quadra a timeless foundation for both residential and commercial environments.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
2150.0,QD-4587DT,Quadra Dining Table,Quadra,Tables,Dining Tables,,"H 29"" × W 86.5"" × D 44.5""","Clean-lined and architecturally modern, the Quadra Iron Tables bring refined structure to outdoor spaces. Defined by their squared iron frame and crisp geometry, Quadra tables offer a contemporary look that feels substantial yet uncluttered. Crafted from durable iron and built to withstand the elements, these tables deliver lasting strength and stability for everyday outdoor living. Available in a wide range of sizes--including side tables, occasional tables, counter height, console, and dining--Quadra tables provide versatile solutions for everything from intimate seating areas to large entertaining spaces. Their simple, modern profile pairs seamlessly with a variety of collections, making Quadra a timeless foundation for both residential and commercial environments.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
4912.0,QD-3375DT,Quadra Dining Table,Quadra,Tables,Dining Tables,,"H 29"" × W 75"" × D 33""","Clean-lined and architecturally modern, the Quadra Iron Tables bring refined structure to outdoor spaces. Defined by their squared iron frame and crisp geometry, Quadra tables offer a contemporary look that feels substantial yet uncluttered. Crafted from durable iron and built to withstand the elements, these tables deliver lasting strength and stability for everyday outdoor living. Available in a wide range of sizes--including side tables, occasional tables, counter height, console, and dining--Quadra tables provide versatile solutions for everything from intimate seating areas to large entertaining spaces. Their simple, modern profile pairs seamlessly with a variety of collections, making Quadra a timeless foundation for both residential and commercial environments.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
5486.0,QD-4587DTU,Quadra Dining Table w/Umbrella Hole,Quadra,Tables,Dining Tables,,,,True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
4900.0,QD-2323ST,Square Quadra Side Table,Quadra,Tables,Coffee & Side Tables,,"H 18"" × W 22.5"" × D 22.5""","Clean-lined and architecturally modern, the Quadra Iron Tables bring refined structure to outdoor spaces. Defined by their squared iron frame and crisp geometry, Quadra tables offer a contemporary look that feels substantial yet uncluttered. Crafted from durable iron and built to withstand the elements, these tables deliver lasting strength and stability for everyday outdoor living. Available in a wide range of sizes--including side tables, occasional tables, counter height, console, and dining--Quadra tables provide versatile solutions for everything from intimate seating areas to large entertaining spaces. Their simple, modern profile pairs seamlessly with a variety of collections, making Quadra a timeless foundation for both residential and commercial environments.",True,True,True,Wrought Iron,,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
4938.0,6-ST01,San Cristobal 01 Side Table Base,San Cristobal,Tables,Table Bases,,"H 20"" × W 15"" × D 15""","Designed to support a variety of table tops with strength and stability, these bases are built to last, with a durable finish that resists fading, blistering, and peeling. Backed by O.W. Lee’s 20-year structural warranty and 5-year finish guarantee, the San Cristóbal table bases combine timeless beauty with enduring performance.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
4939.0,6-DT03,San Cristobal 03 Dining Table Base,San Cristobal,Tables,Table Bases,,"H 29.25"" × W 25"" × D 25""","Fits table tops: 36"" Square, 42"" Round, 42"" Square, 54"" Round",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
4942.0,6-DT07,San Cristobal 07 Dining Table Base,San Cristobal,Tables,Table Bases,,"H 29"" × W 53.75"" × D 26.5""","Designed to support a variety of table tops with strength and stability, these bases are built to last, with a durable finish that resists fading, blistering, and peeling. Backed by O.W. Lee’s 20-year structural warranty and 5-year finish guarantee, the San Cristóbal table bases combine timeless beauty with enduring performance.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,
5175.0,651-SBS,San Cristobal Armless Swivel Bar Stool,San Cristobal,Dining,Bar & Counter Stools,,,"The O.W. Lee San Cristóbal Armless Swivel Bar Stool pairs elegant scrollwork with a refined silhouette. Designed for comfort and visual impact, this outdoor bar stool brings Spanish Baroque charm to bar-height seating areas. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
5173.0,651-SCS,San Cristobal Armless Swivel Counter Stool,San Cristobal,Dining,Bar & Counter Stools,,,"The O.W. Lee San Cristóbal Armless Swivel Counter Stool offers elevated seating with a lighter, open profile. Its sculpted frame and handcrafted details reflect Old World influence while providing modern swivel functionality. O.W. Lee is renowned for its exceptional quality, supported by an industry-leading warranty. Our frames are covered by a 20-year structural warranty, and the finish is guaranteed against fading, blistering, and peeling for 5 years. Cushions and fabrics are also backed by a 5-year warranty. With a selection of 10 elegant frame finishes and over 100 fabric options, customers can easily customize each piece to seamlessly complement their individual style.",True,True,True,"Aluminum, Wrought Iron",,,"Carbon Black, Copper Creek, Espresso, Graphite, Rosewood, Sable, Sand Dollar, Sandalwood, Shadow Grey, Velvet White",,"Abra Denim, Alvarez Indigo, Beckon Hemp, Beckon Shell, Belgian Linen Sand, Big Idea Indigo, Big Idea Steel, Capra Shadow, Chartres Cloud, Chartres Graphite, Chartres Truffle, Chinchilla Aluminum, Chinchilla White, Crete Stone, Envision Teak, Escher Greige, Esti Lagoon, Esti Marine, Esti Onyx, Falcon Sand, Falcon Spa, Falcon White, Flagship Stone, Harris Stone, Hayden Taupe, Juniper Mesa Indigo, Kindle Indigo, Kindle Silk, Kismet Moss, Lacework Stone, Ledger Heron, Ledger Indigo, Liberty Charcoal, Metz Dove, Mojave Twill Elk, Mojave Twill Turquoise, Muscle Beach Grey, Muscle Beach Tweed, Namibia Grey, Optimist Clay, Painterly View, Pashmina Flannel, Piazza Burlap, Piazza Cloud, Piazza Dove, Piazza Indigo, Piazza Mist, Piazza Vapor, Pique Ash, Pique Gravel, Pique Midnight, Posh Ash, Posh Graphite, Posh Oat, Posh Pebble, Posh Sapphire, Posh Shitake, Posh Snow, Precise Fawn, Precise Spring, Pyrenees White, Recess Smoke, Sahara Café, Sahara Denim, Santara Mist, Sterling Alpaca, Stitches Slate, Surpass Stone, Switch Ash, Switch Flax, Switch Silver, Tailored Smoke, Tailored Spa, Trax Burgundy, Trax Sequoia, Vacation Aqua, Vacation Blue, Vacation Mist, Veena Spa, Vista Dune, Vista Indigo, Zara Cinnamon, Zenith Sand"
